,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
4746,32,2020-01-01 10:15:02,2020-01-01 10:07:22,PEARSE STREET,30,7,23,Open,Pearse Street,53.344303,-6.250427
4747,32,2020-01-01 10:20:02,2020-01-01 10:17:32,PEARSE STREET,30,7,23,Open,Pearse Street,53.344303,-6.250427
4748,32,2020-01-01 10:25:02,2020-01-01 10:17:32,PEARSE STREET,30,7,23,Open,Pearse Street,53.344303,-6.250427
4749,32,2020-01-01 10:30:02,2020-01-01 10:27:41,PEARSE STREET,30,7,23,Open,Pearse Street,53.344303,-6.250427
4750,32,2020-01-01 10:35:02,2020-01-01 10:31:27,PEARSE STREET,30,6,24,Open,Pearse Street,53.344303,-6.250427
4751,32,2020-01-01 10:40:27,2020-01-01 10:39:49,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4752,32,2020-01-01 10:45:02,2020-01-01 10:39:49,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4753,32,2020-01-01 10:50:02,2020-01-01 10:49:58,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4754,32,2020-01-01 10:55:02,2020-01-01 10:49:58,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4755,32,2020-01-01 11:00:02,2020-01-01 10:49:58,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4756,32,2020-01-01 11:05:02,2020-01-01 11:00:07,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4757,32,2020-01-01 11:10:02,2020-01-01 11:00:07,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4758,32,2020-01-01 11:15:03,2020-01-01 11:10:17,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4759,32,2020-01-01 11:20:02,2020-01-01 11:10:17,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4760,32,2020-01-01 11:25:02,2020-01-01 11:20:27,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4761,32,2020-01-01 11:30:02,2020-01-01 11:20:27,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
4762,32,2020-01-01 11:35:02,2020-01-01 11:30:36,PEARSE STREET,30,5,25,Open,Pearse Street,53.344303,-6.250427
