,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
1391,10,2020-01-01 10:25:02,2020-01-01 10:20:29,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1392,10,2020-01-01 10:30:02,2020-01-01 10:20:29,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1393,10,2020-01-01 10:35:02,2020-01-01 10:30:38,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1394,10,2020-01-01 10:40:27,2020-01-01 10:30:38,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1395,10,2020-01-01 10:45:02,2020-01-01 10:40:47,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1396,10,2020-01-01 10:50:02,2020-01-01 10:40:47,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1397,10,2020-01-01 10:55:02,2020-01-01 10:50:56,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1398,10,2020-01-01 11:00:02,2020-01-01 10:50:56,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1399,10,2020-01-01 11:05:02,2020-01-01 11:01:05,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1400,10,2020-01-01 11:10:02,2020-01-01 11:01:05,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1401,10,2020-01-01 11:15:03,2020-01-01 11:11:14,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1402,10,2020-01-01 11:20:02,2020-01-01 11:11:14,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1403,10,2020-01-01 11:25:02,2020-01-01 11:22:59,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1404,10,2020-01-01 11:30:02,2020-01-01 11:29:32,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1405,10,2020-01-01 11:35:02,2020-01-01 11:33:07,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
